sweep_index,point_index,elapsed_time_s,angle_deg,dist_mm
1.010000000000000000e+02,2.000000000000000000e+00,2.001197781562805176e+02,4.500000000000000000e+01,2.131999999999999886e+02
1.020000000000000000e+02,0.000000000000000000e+00,2.020812373161315918e+02,-4.500000000000000000e+01,2.043300000000000125e+02
1.020000000000000000e+02,1.000000000000000000e+00,2.020812373161315918e+02,0.000000000000000000e+00,1.835999999999999943e+02
1.020000000000000000e+02,2.000000000000000000e+00,2.020812373161315918e+02,4.500000000000000000e+01,2.115999999999999943e+02
1.030000000000000000e+02,0.000000000000000000e+00,2.040424721240997314e+02,-4.500000000000000000e+01,2.054000000000000057e+02
1.030000000000000000e+02,1.000000000000000000e+00,2.040424721240997314e+02,0.000000000000000000e+00,1.844000000000000057e+02
1.030000000000000000e+02,2.000000000000000000e+00,2.040424721240997314e+02,4.500000000000000000e+01,2.115999999999999943e+02
1.040000000000000000e+02,0.000000000000000000e+00,2.060037035942077637e+02,-4.500000000000000000e+01,2.041999999999999886e+02
1.040000000000000000e+02,1.000000000000000000e+00,2.060037035942077637e+02,0.000000000000000000e+00,1.848000000000000114e+02
1.040000000000000000e+02,2.000000000000000000e+00,2.060037035942077637e+02,4.500000000000000000e+01,2.118000000000000114e+02
1.050000000000000000e+02,0.000000000000000000e+00,2.079664268493652344e+02,-4.500000000000000000e+01,2.044000000000000057e+02
1.050000000000000000e+02,1.000000000000000000e+00,2.079664268493652344e+02,0.000000000000000000e+00,1.838000000000000114e+02
1.050000000000000000e+02,2.000000000000000000e+00,2.079664268493652344e+02,4.500000000000000000e+01,2.118000000000000114e+02
1.060000000000000000e+02,0.000000000000000000e+00,2.099289517402648926e+02,-4.500000000000000000e+01,2.050000000000000000e+02
1.060000000000000000e+02,1.000000000000000000e+00,2.099289517402648926e+02,0.000000000000000000e+00,1.845000000000000000e+02
1.060000000000000000e+02,2.000000000000000000e+00,2.099289517402648926e+02,4.500000000000000000e+01,2.115999999999999943e+02
1.070000000000000000e+02,0.000000000000000000e+00,2.118897473812103271e+02,-4.500000000000000000e+01,2.048000000000000114e+02
1.070000000000000000e+02,1.000000000000000000e+00,2.118897473812103271e+02,0.000000000000000000e+00,1.831999999999999886e+02
1.070000000000000000e+02,2.000000000000000000e+00,2.118897473812103271e+02,4.500000000000000000e+01,2.111999999999999886e+02
1.080000000000000000e+02,0.000000000000000000e+00,2.138522527217864990e+02,-4.500000000000000000e+01,2.038000000000000114e+02
1.080000000000000000e+02,1.000000000000000000e+00,2.138522527217864990e+02,0.000000000000000000e+00,1.841999999999999886e+02
1.080000000000000000e+02,2.000000000000000000e+00,2.138522527217864990e+02,4.500000000000000000e+01,2.110000000000000000e+02
1.090000000000000000e+02,0.000000000000000000e+00,2.158139660358428955e+02,-4.500000000000000000e+01,2.050000000000000000e+02
1.090000000000000000e+02,1.000000000000000000e+00,2.158139660358428955e+02,0.000000000000000000e+00,1.834000000000000057e+02
1.090000000000000000e+02,2.000000000000000000e+00,2.158139660358428955e+02,4.500000000000000000e+01,2.121999999999999886e+02
1.100000000000000000e+02,0.000000000000000000e+00,2.177758364677429199e+02,-4.500000000000000000e+01,2.044000000000000057e+02
1.100000000000000000e+02,1.000000000000000000e+00,2.177758364677429199e+02,0.000000000000000000e+00,1.825999999999999943e+02
1.100000000000000000e+02,2.000000000000000000e+00,2.177758364677429199e+02,4.500000000000000000e+01,2.110000000000000000e+02
1.110000000000000000e+02,0.000000000000000000e+00,2.197376694679260254e+02,-4.500000000000000000e+01,2.044000000000000057e+02
1.110000000000000000e+02,1.000000000000000000e+00,2.197376694679260254e+02,0.000000000000000000e+00,1.838000000000000114e+02
1.110000000000000000e+02,2.000000000000000000e+00,2.197376694679260254e+02,4.500000000000000000e+01,2.114000000000000057e+02
1.120000000000000000e+02,0.000000000000000000e+00,2.216993603706359863e+02,-4.500000000000000000e+01,2.040000000000000000e+02
1.120000000000000000e+02,1.000000000000000000e+00,2.216993603706359863e+02,0.000000000000000000e+00,1.841999999999999886e+02
1.120000000000000000e+02,2.000000000000000000e+00,2.216993603706359863e+02,4.500000000000000000e+01,2.121999999999999886e+02
1.130000000000000000e+02,0.000000000000000000e+00,2.236617288589477539e+02,-4.500000000000000000e+01,2.020000000000000000e+02
1.130000000000000000e+02,1.000000000000000000e+00,2.236617288589477539e+02,0.000000000000000000e+00,1.844000000000000057e+02
1.130000000000000000e+02,2.000000000000000000e+00,2.236617288589477539e+02,4.500000000000000000e+01,2.115999999999999943e+02
1.140000000000000000e+02,0.000000000000000000e+00,2.256236429214477539e+02,-4.500000000000000000e+01,2.025999999999999943e+02
1.140000000000000000e+02,1.000000000000000000e+00,2.256236429214477539e+02,0.000000000000000000e+00,1.834000000000000057e+02
1.140000000000000000e+02,2.000000000000000000e+00,2.256236429214477539e+02,4.500000000000000000e+01,2.115999999999999943e+02
1.150000000000000000e+02,0.000000000000000000e+00,2.275843663215637207e+02,-4.500000000000000000e+01,2.020000000000000000e+02
1.150000000000000000e+02,1.000000000000000000e+00,2.275843663215637207e+02,0.000000000000000000e+00,1.844000000000000057e+02
1.150000000000000000e+02,2.000000000000000000e+00,2.275843663215637207e+02,4.500000000000000000e+01,2.111999999999999886e+02
1.160000000000000000e+02,0.000000000000000000e+00,2.295461804866790771e+02,-4.500000000000000000e+01,2.041999999999999886e+02
1.160000000000000000e+02,1.000000000000000000e+00,2.295461804866790771e+02,0.000000000000000000e+00,1.841999999999999886e+02
1.160000000000000000e+02,2.000000000000000000e+00,2.295461804866790771e+02,4.500000000000000000e+01,2.111999999999999886e+02
1.170000000000000000e+02,0.000000000000000000e+00,2.315086464881896973e+02,-4.500000000000000000e+01,2.034000000000000057e+02
1.170000000000000000e+02,1.000000000000000000e+00,2.315086464881896973e+02,0.000000000000000000e+00,1.844000000000000057e+02
1.170000000000000000e+02,2.000000000000000000e+00,2.315086464881896973e+02,4.500000000000000000e+01,2.118000000000000114e+02
1.180000000000000000e+02,0.000000000000000000e+00,2.334698925018310547e+02,-4.500000000000000000e+01,2.035999999999999943e+02
1.180000000000000000e+02,1.000000000000000000e+00,2.334698925018310547e+02,0.000000000000000000e+00,1.838000000000000114e+02
1.180000000000000000e+02,2.000000000000000000e+00,2.334698925018310547e+02,4.500000000000000000e+01,2.121999999999999886e+02
1.190000000000000000e+02,0.000000000000000000e+00,2.354280765056610107e+02,-4.500000000000000000e+01,2.045999999999999943e+02
1.190000000000000000e+02,1.000000000000000000e+00,2.354280765056610107e+02,0.000000000000000000e+00,1.833300000000000125e+02
1.190000000000000000e+02,2.000000000000000000e+00,2.354280765056610107e+02,4.500000000000000000e+01,2.118000000000000114e+02
1.200000000000000000e+02,0.000000000000000000e+00,2.373904283046722412e+02,-4.500000000000000000e+01,2.045999999999999943e+02
1.200000000000000000e+02,1.000000000000000000e+00,2.373904283046722412e+02,0.000000000000000000e+00,1.834000000000000057e+02
1.200000000000000000e+02,2.000000000000000000e+00,2.373904283046722412e+02,4.500000000000000000e+01,2.118000000000000114e+02
1.210000000000000000e+02,0.000000000000000000e+00,2.393520669937133789e+02,-4.500000000000000000e+01,2.038000000000000114e+02
1.210000000000000000e+02,1.000000000000000000e+00,2.393520669937133789e+02,0.000000000000000000e+00,1.838000000000000114e+02
1.210000000000000000e+02,2.000000000000000000e+00,2.393520669937133789e+02,4.500000000000000000e+01,2.114000000000000057e+02
1.220000000000000000e+02,0.000000000000000000e+00,2.413133056163787842e+02,-4.500000000000000000e+01,2.055999999999999943e+02
1.220000000000000000e+02,1.000000000000000000e+00,2.413133056163787842e+02,0.000000000000000000e+00,1.825999999999999943e+02
1.220000000000000000e+02,2.000000000000000000e+00,2.413133056163787842e+02,4.500000000000000000e+01,2.110000000000000000e+02
1.230000000000000000e+02,0.000000000000000000e+00,2.432744021415710449e+02,-4.500000000000000000e+01,2.054000000000000057e+02
1.230000000000000000e+02,1.000000000000000000e+00,2.432744021415710449e+02,0.000000000000000000e+00,1.831999999999999886e+02
1.230000000000000000e+02,2.000000000000000000e+00,2.432744021415710449e+02,4.500000000000000000e+01,2.114000000000000057e+02
1.240000000000000000e+02,0.000000000000000000e+00,2.452361962795257568e+02,-4.500000000000000000e+01,2.044000000000000057e+02
1.240000000000000000e+02,1.000000000000000000e+00,2.452361962795257568e+02,0.000000000000000000e+00,1.831999999999999886e+02
1.240000000000000000e+02,2.000000000000000000e+00,2.452361962795257568e+02,4.500000000000000000e+01,2.111699999999999875e+02
1.250000000000000000e+02,0.000000000000000000e+00,2.471984925270080566e+02,-4.500000000000000000e+01,2.038000000000000114e+02
1.250000000000000000e+02,1.000000000000000000e+00,2.471984925270080566e+02,0.000000000000000000e+00,1.830000000000000000e+02
1.250000000000000000e+02,2.000000000000000000e+00,2.471984925270080566e+02,4.500000000000000000e+01,2.128000000000000114e+02
1.260000000000000000e+02,0.000000000000000000e+00,2.491595551967620850e+02,-4.500000000000000000e+01,2.030000000000000000e+02
1.260000000000000000e+02,1.000000000000000000e+00,2.491595551967620850e+02,0.000000000000000000e+00,1.838000000000000114e+02
1.260000000000000000e+02,2.000000000000000000e+00,2.491595551967620850e+02,4.500000000000000000e+01,2.108000000000000114e+02
1.270000000000000000e+02,0.000000000000000000e+00,2.511216974258422852e+02,-4.500000000000000000e+01,2.038000000000000114e+02
1.270000000000000000e+02,1.000000000000000000e+00,2.511216974258422852e+02,0.000000000000000000e+00,1.840000000000000000e+02
1.270000000000000000e+02,2.000000000000000000e+00,2.511216974258422852e+02,4.500000000000000000e+01,2.125999999999999943e+02
1.280000000000000000e+02,0.000000000000000000e+00,2.530842013359069824e+02,-4.500000000000000000e+01,2.031699999999999875e+02
1.280000000000000000e+02,1.000000000000000000e+00,2.530842013359069824e+02,0.000000000000000000e+00,1.831999999999999886e+02
1.280000000000000000e+02,2.000000000000000000e+00,2.530842013359069824e+02,4.500000000000000000e+01,2.130000000000000000e+02
1.290000000000000000e+02,0.000000000000000000e+00,2.550457460880279541e+02,-4.500000000000000000e+01,2.038000000000000114e+02
1.290000000000000000e+02,1.000000000000000000e+00,2.550457460880279541e+02,0.000000000000000000e+00,1.834000000000000057e+02
1.290000000000000000e+02,2.000000000000000000e+00,2.550457460880279541e+02,4.500000000000000000e+01,2.114000000000000057e+02
1.300000000000000000e+02,0.000000000000000000e+00,2.570078685283660889e+02,-4.500000000000000000e+01,2.035999999999999943e+02
1.300000000000000000e+02,1.000000000000000000e+00,2.570078685283660889e+02,0.000000000000000000e+00,1.838000000000000114e+02
1.300000000000000000e+02,2.000000000000000000e+00,2.570078685283660889e+02,4.500000000000000000e+01,2.124000000000000057e+02
1.310000000000000000e+02,0.000000000000000000e+00,2.589712293148040771e+02,-4.500000000000000000e+01,2.050000000000000000e+02
1.310000000000000000e+02,1.000000000000000000e+00,2.589712293148040771e+02,0.000000000000000000e+00,1.838000000000000114e+02
1.310000000000000000e+02,2.000000000000000000e+00,2.589712293148040771e+02,4.500000000000000000e+01,2.114000000000000057e+02
1.320000000000000000e+02,0.000000000000000000e+00,2.609316551685333252e+02,-4.500000000000000000e+01,2.038000000000000114e+02
1.320000000000000000e+02,1.000000000000000000e+00,2.609316551685333252e+02,0.000000000000000000e+00,1.838300000000000125e+02
1.320000000000000000e+02,2.000000000000000000e+00,2.609316551685333252e+02,4.500000000000000000e+01,2.121999999999999886e+02
1.330000000000000000e+02,0.000000000000000000e+00,2.628932397365570068e+02,-4.500000000000000000e+01,2.038000000000000114e+02
1.330000000000000000e+02,1.000000000000000000e+00,2.628932397365570068e+02,0.000000000000000000e+00,1.840000000000000000e+02
1.330000000000000000e+02,2.000000000000000000e+00,2.628932397365570068e+02,4.500000000000000000e+01,2.111999999999999886e+02
1.340000000000000000e+02,0.000000000000000000e+00,2.648579483032226562e+02,-4.500000000000000000e+01,2.054000000000000057e+02
1.340000000000000000e+02,1.000000000000000000e+00,2.648579483032226562e+02,0.000000000000000000e+00,1.835999999999999943e+02
1.340000000000000000e+02,2.000000000000000000e+00,2.648579483032226562e+02,4.500000000000000000e+01,2.125999999999999943e+02
1.350000000000000000e+02,0.000000000000000000e+00,2.668215527534484863e+02,-4.500000000000000000e+01,2.060000000000000000e+02
1.350000000000000000e+02,1.000000000000000000e+00,2.668215527534484863e+02,0.000000000000000000e+00,1.841999999999999886e+02
1.350000000000000000e+02,2.000000000000000000e+00,2.668215527534484863e+02,4.500000000000000000e+01,2.114000000000000057e+02
1.360000000000000000e+02,0.000000000000000000e+00,2.687836897373199463e+02,-4.500000000000000000e+01,2.035999999999999943e+02
1.360000000000000000e+02,1.000000000000000000e+00,2.687836897373199463e+02,0.000000000000000000e+00,1.831999999999999886e+02
1.360000000000000000e+02,2.000000000000000000e+00,2.687836897373199463e+02,4.500000000000000000e+01,2.108300000000000125e+02
1.370000000000000000e+02,0.000000000000000000e+00,2.707447602748870850e+02,-4.500000000000000000e+01,2.044000000000000057e+02
1.370000000000000000e+02,1.000000000000000000e+00,2.707447602748870850e+02,0.000000000000000000e+00,1.831999999999999886e+02
1.370000000000000000e+02,2.000000000000000000e+00,2.707447602748870850e+02,4.500000000000000000e+01,2.121999999999999886e+02
1.380000000000000000e+02,0.000000000000000000e+00,2.727067039012908936e+02,-4.500000000000000000e+01,2.034000000000000057e+02
1.380000000000000000e+02,1.000000000000000000e+00,2.727067039012908936e+02,0.000000000000000000e+00,1.830000000000000000e+02
1.380000000000000000e+02,2.000000000000000000e+00,2.727067039012908936e+02,4.500000000000000000e+01,2.121999999999999886e+02
1.390000000000000000e+02,0.000000000000000000e+00,2.746681210994720459e+02,-4.500000000000000000e+01,2.031999999999999886e+02
1.390000000000000000e+02,1.000000000000000000e+00,2.746681210994720459e+02,0.000000000000000000e+00,1.834000000000000057e+02
1.390000000000000000e+02,2.000000000000000000e+00,2.746681210994720459e+02,4.500000000000000000e+01,2.111999999999999886e+02
1.400000000000000000e+02,0.000000000000000000e+00,2.766298968791961670e+02,-4.500000000000000000e+01,2.026699999999999875e+02
1.400000000000000000e+02,1.000000000000000000e+00,2.766298968791961670e+02,0.000000000000000000e+00,1.830000000000000000e+02
1.400000000000000000e+02,2.000000000000000000e+00,2.766298968791961670e+02,4.500000000000000000e+01,2.120000000000000000e+02
1.410000000000000000e+02,0.000000000000000000e+00,2.785913829803466797e+02,-4.500000000000000000e+01,2.041999999999999886e+02
1.410000000000000000e+02,1.000000000000000000e+00,2.785913829803466797e+02,0.000000000000000000e+00,1.830000000000000000e+02
1.410000000000000000e+02,2.000000000000000000e+00,2.785913829803466797e+02,4.500000000000000000e+01,2.130000000000000000e+02
1.420000000000000000e+02,0.000000000000000000e+00,2.805501646995544434e+02,-4.500000000000000000e+01,2.050000000000000000e+02
1.420000000000000000e+02,1.000000000000000000e+00,2.805501646995544434e+02,0.000000000000000000e+00,1.831999999999999886e+02
1.420000000000000000e+02,2.000000000000000000e+00,2.805501646995544434e+02,4.500000000000000000e+01,2.114000000000000057e+02
1.430000000000000000e+02,0.000000000000000000e+00,2.825111787319183350e+02,-4.500000000000000000e+01,2.045999999999999943e+02
1.430000000000000000e+02,1.000000000000000000e+00,2.825111787319183350e+02,0.000000000000000000e+00,1.828000000000000114e+02
1.430000000000000000e+02,2.000000000000000000e+00,2.825111787319183350e+02,4.500000000000000000e+01,2.124000000000000057e+02
1.440000000000000000e+02,0.000000000000000000e+00,2.844694123268127441e+02,-4.500000000000000000e+01,2.041999999999999886e+02
1.440000000000000000e+02,1.000000000000000000e+00,2.844694123268127441e+02,0.000000000000000000e+00,1.848000000000000114e+02
1.440000000000000000e+02,2.000000000000000000e+00,2.844694123268127441e+02,4.500000000000000000e+01,2.121999999999999886e+02
1.450000000000000000e+02,0.000000000000000000e+00,2.864318232536315918e+02,-4.500000000000000000e+01,2.050000000000000000e+02
1.450000000000000000e+02,1.000000000000000000e+00,2.864318232536315918e+02,0.000000000000000000e+00,1.830000000000000000e+02
1.450000000000000000e+02,2.000000000000000000e+00,2.864318232536315918e+02,4.500000000000000000e+01,2.118000000000000114e+02
1.460000000000000000e+02,0.000000000000000000e+00,2.883928496837615967e+02,-4.500000000000000000e+01,2.038000000000000114e+02
1.460000000000000000e+02,1.000000000000000000e+00,2.883928496837615967e+02,0.000000000000000000e+00,1.841999999999999886e+02
1.460000000000000000e+02,2.000000000000000000e+00,2.883928496837615967e+02,4.500000000000000000e+01,2.105999999999999943e+02
1.470000000000000000e+02,0.000000000000000000e+00,2.903550505638122559e+02,-4.500000000000000000e+01,2.058000000000000114e+02
1.470000000000000000e+02,1.000000000000000000e+00,2.903550505638122559e+02,0.000000000000000000e+00,1.830000000000000000e+02
1.470000000000000000e+02,2.000000000000000000e+00,2.903550505638122559e+02,4.500000000000000000e+01,2.115999999999999943e+02
1.480000000000000000e+02,0.000000000000000000e+00,2.923173937797546387e+02,-4.500000000000000000e+01,2.041999999999999886e+02
1.480000000000000000e+02,1.000000000000000000e+00,2.923173937797546387e+02,0.000000000000000000e+00,1.834000000000000057e+02
1.480000000000000000e+02,2.000000000000000000e+00,2.923173937797546387e+02,4.500000000000000000e+01,2.111999999999999886e+02
1.490000000000000000e+02,0.000000000000000000e+00,2.942784841060638428e+02,-4.500000000000000000e+01,2.044000000000000057e+02
1.490000000000000000e+02,1.000000000000000000e+00,2.942784841060638428e+02,0.000000000000000000e+00,1.834000000000000057e+02
1.490000000000000000e+02,2.000000000000000000e+00,2.942784841060638428e+02,4.500000000000000000e+01,2.105000000000000000e+02
1.500000000000000000e+02,0.000000000000000000e+00,2.962397277355194092e+02,-4.500000000000000000e+01,2.050000000000000000e+02
1.500000000000000000e+02,1.000000000000000000e+00,2.962397277355194092e+02,0.000000000000000000e+00,1.835999999999999943e+02
1.500000000000000000e+02,2.000000000000000000e+00,2.962397277355194092e+02,4.500000000000000000e+01,2.108000000000000114e+02
1.510000000000000000e+02,0.000000000000000000e+00,2.982017786502838135e+02,-4.500000000000000000e+01,2.041999999999999886e+02
1.510000000000000000e+02,1.000000000000000000e+00,2.982017786502838135e+02,0.000000000000000000e+00,1.851999999999999886e+02
1.510000000000000000e+02,2.000000000000000000e+00,2.982017786502838135e+02,4.500000000000000000e+01,2.115999999999999943e+02
1.520000000000000000e+02,0.000000000000000000e+00,3.001637551784515381e+02,-4.500000000000000000e+01,2.024000000000000057e+02
1.520000000000000000e+02,1.000000000000000000e+00,3.001637551784515381e+02,0.000000000000000000e+00,1.834000000000000057e+02
1.520000000000000000e+02,2.000000000000000000e+00,3.001637551784515381e+02,4.500000000000000000e+01,2.121999999999999886e+02
